Id Inscripció,Nom,Nom Lliga,Territorial de la competició,Entitat,Territorial del club,Estat,Codi Lliga,Data Pagament Albara,Data Introducció,Accés a les fases,Is Impresa?,Nivell,Núm. sorteig,Modalitat,Categoria,Subcategoria,Dia partit,Horari partit,Observacions,Grups,Email
216247,Jesuïtes Sant Gervasi- Escola infant Jesús A,VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,,Jesuïtes Sant Gervasi- Escola infant Jesús,Genèrica,Tramitada,,,2025-10-03,,1,Nivell E,7,VOLEIBOL,SÈNIOR,MIXT,Divendres,20:30 h,,,laura.esteve@fje.edu
216246,"AEE La Sedeta ""A""",FUTBOL 5 LLIGA JOVE MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,FUTBOL 5,SÈNIOR,MIXT,Divendres,21:00 h,,,genisssalas@gmail.com
216245,"AEE La Sedeta ""A""",FUTBOL 5 JÚNIOR MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,FUTBOL 5,JÚNIOR,MIXT,Divendres,20:00 h,,,marc.foresgal@gmail.com
216243,"AEE La Sedeta ""A""",FUTBOL 5 JUVENIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,FUTBOL 5,JUVENIL,MIXT,Dissabte,09:00 h,,,didacsalas36@gmail.com
216242,"Escola Orlandai ""B""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,BENJAMÍ,MIXT,Dissabte,10:15 h,,,jcarrasco.hernandez10@gmail.com
216241,"AEE La Sedeta ""D""",VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,JUVENIL,MIXT,Dissabte,10:30 h,,,ritaalmenara2006@gmail.com
216240,"AEE La Sedeta ""B""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,JUVENIL,FEMENI,Dissabte,13:30 h,,,bertallorente.bll@gmail.com
216239,"Escola Orlandai ""A""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,BENJAMÍ,MIXT,Dissabte,09:00 h,,,elenaobiolsn@gmail.com
216238,"AEE La Sedeta ""A""",VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,JUVENIL,MIXT,Dissabte,13:30 h,,,info@aeelasedeta.com
216237,"AEE La Sedeta ""H""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,CADET,FEMENI,Dissabte,12:00 h,,,info@aeelasedeta.com
216236,"AEE La Sedeta ""B""",VOLEIBOL JÚNIOR MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,JÚNIOR,MIXT,Dissabte,16:30 h,,,desireebeanoo@gmail.com
216235,"AEE La Sedeta ""G""",VOLEIBOL CADET MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,CADET,MIXT,Dissabte,15:00 h,FEMENÍ -1 NOI,,desireebeanoo@gmail.com
216234,"Escola Orlandai ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,INFANTIL,FEMENI,Dissabte,12:00 h,,,lucaslugo436@gmail.com
216233,"Escola Sadako ""A""",VOLEIBOL PREALEVÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Fora,VOLEIBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,hcostasf@hotmail.com
216226,"Escola Orlandai ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,CADET,FEMENI,Dissabte,13:15 h,,,lucaslugo436@gmail.com
216225,"Escola Sadako ""A""",VOLEIBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell D,Casa,VOLEIBOL,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216224,"Escola Sadako ""A""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell E,Fora,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216223,"Escola Orlandai ""A""",VOLEIBOL JÚNIOR FEMENÍ 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,JÚNIOR,FEMENI,Divendres,19:30 h,,,janavilacoma@gmail.com
216222,"Escola Sadako ""A""",FUTBOL 5 CADET MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Casa,FUTBOL 5,CADET,MIXT,Divendres,19:00 h,,,hcostas@escolasadako.com
216221,Escola Aldana (AECV),VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Escola de Volei Ciutat Vella (AECV),Genèrica,Tramitada,,,2025-10-03,,1,Nivell D,3,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:15 h,,,voleiaecv@aeciutatvella.cat
216220,"Escola Sadako ""B""",VOLEIBOL CADET MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Facturada,,,2025-10-03,,1,Nivell D,Casa,VOLEIBOL,CADET,MIXT,Divendres,19:00 h,,,hcostas@escolasadako.com
216219,Escola Sadako,VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Fora,VOLEIBOL,BENJAMÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216218,"Escola Orlandai ""A""",VOLEIBOL LLIGA JOVE MIXT 1ª FASE CEEB,,Escola Orlandai,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,3,VOLEIBOL,SÈNIOR,MIXT,Divendres,21:00 h,,,rabellajr1@gmail.com
216217,Escola Sadako,BÀSQUET BENJAMÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Casa,BÀSQUET,BENJAMÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216212,Escola Sadako,FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell D,Casa,FUTBOL 5,PREALEVÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216209,Escola Sadako,BÀSQUET ALEVÍ MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Casa,BÀSQUET,ALEVÍ,MIXT,Divendres,18:00 h,,,hcostas@escolasadako.com
216208,"Escola Sadako ""A""",VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell E,Fora,VOLEIBOL,PREINFANTIL,FEMENI,Divendres,18:00 h,,,hcostas@escolasadako.com
216207,"CELH (AFA Escola Ernest Lluch) ""A""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,,CELH (AFA Escola Ernest Lluch),Genèrica,Facturada,,,2025-10-03,,1,Nivell E,,VOLEIBOL,INFANTIL,MIXT,Divendres,18:15 h,,,dsanchez@cehospitalet.org
216206,Escola Sadako,FUTBOL 5 JÚNIOR MIXT 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Casa,FUTBOL 5,JÚNIOR,MIXT,Divendres,20:15 h,,,hcostas@escolasadako.com
216205,"Barça Escola (FC Barcelona) ""Blau""",HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Fora,HANDBOL,PREALEVÍ,MIXT,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216204,"Barça Escola (FC Barcelona) ""Blau""",HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Casa,HANDBOL,BENJAMÍ,MIXT,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216203,Escola Sadako,VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Escola Sadako,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,Fora,VOLEIBOL,CADET,FEMENI,Divendres,19:00 h,,,hcostas@escolasadako.com
216201,"Barça Escola (FC Barcelona) ""Vermell""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell B,Fora,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,oriol.grau@fcbarcelona.cat
216200,"Barça Escola (FC Barcelona) ""Vermell""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell B,Fora,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216198,"Barça Escola (FC Barcelona) ""Blau""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,oriol.grau@fcbarcelona.cat
216197,Escola Itaca (AE Les Corts-UBAE),FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,Escola Itaca (AE Les Corts-UBAE),Genèrica,Tramitada,,,2025-10-03,,1,Nivell E,4,FUTBOL 5,PREBENJAMÍ,MIXT,Dissabte,09:00 h,,,futbolsala@aelescorts.cat
216196,Escola Itaca (AE Les Corts-UBAE),FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Escola Itaca (AE Les Corts-UBAE),Genèrica,Tramitada,,,2025-10-03,,1,Nivell E,8,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,09:00 h,,,futbolsala@aelescorts.cat
216195,"Escola Itaca (AE Les Corts-UBAE) ""A""",FUTBOL 5 PREALEVÍ MIXT 1ª FASE CEEB,,Escola Itaca (AE Les Corts-UBAE),Genèrica,Tramitada,,,2025-10-03,,1,Nivell E,4,FUTBOL 5,PREALEVÍ,MIXT,Dissabte,10:00 h,,,futbolsala@aelescorts.cat
216194,"Barça Escola (FC Barcelona) ""Blau""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Casa,FUTBOL 5,BENJAMÍ,MIXT,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216193,"AEE Institut Menendez i Pelayo ""A""",FUTBOL 5 LLIGA JOVE FEMENÍ 1ª FASE CEEB,,AEE Institut Menendez i Pelayo,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,4,FUTBOL 5,SÈNIOR,FEMENÍ,Divendres,21:00 h,,,cemenendezypelayo@gmail.com
216192,"Barça Escola (FC Barcelona) ""Blau""",BÀSQUET ALEVÍ FEMENÍ 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Fora,BÀSQUET,ALEVÍ,FEMENÍ,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216191,"Barça Escola (FC Barcelona) ""Blau""",BÀSQUET PREINFANTIL MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Casa,BÀSQUET,PREINFANTIL,MIXT,Divendres,19:15 h,,,oriol.grau@fcbarcelona.cat
216190,"Barça Escola (FC Barcelona) ""Blau""",BÀSQUET PREALEVÍ MIXT 1ª FASE CEEB,,Barça Escola (FC Barcelona),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,Casa,BÀSQUET,PREALEVÍ,MIXT,Divendres,18:00 h,,,oriol.grau@fcbarcelona.cat
216189,"AEE Institut Menéndez i Pelayo ""A""",FUTBOL 5 INFANTIL MIXT 1ª FASE CEEB,,AEE Institut Menendez i Pelayo,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,4,FUTBOL 5,INFANTIL,MIXT,Divendres,19:30 h,,,cemenendezypelayo@gmail.com
216188,"S.E Escuelas Salesianas San José ""Vermell""",BÀSQUET LLIGA JOVE FEMENÍ 1ª FASE CEEB,,S.E Escuelas Salesianas San José,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell E,1,BÀSQUET,SÈNIOR,FEMENÍ,Divendres,19:45 h,,,boscobq@naifarlleure.es
216187,"CEBLL (CE Cornellà) ""A""",HOQUEI PATINS ALEVÍ MIXT 1ª FASE CEEB,,CEBLL (CE Cornellà),Genèrica,Facturada,,,2025-10-03,,1,Nivell A,,HOQUEI PATINS,ALEVÍ,MIXT,Dissabte,10:00 h,,,cecornellacoordinacio@gmail.com
216185,"Associació Club Pàdua ""A""",FUTBOL 7 ALEVÍ MIXT 1ª FASE CEEB,,Associació Club Pàdua,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,,FUTBOL 7,ALEVÍ,MIXT,Dissabte,12:30 h,,,ignachoroca@gmail.com
216184,"Associació Club Pàdua ""B""",FUTBOL 7 PREALEVÍ MIXT 1ª FASE CEEB,,Associació Club Pàdua,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,,FUTBOL 7,PREALEVÍ,MIXT,Dissabte,12:30 h,,,ignachoroca@gmail.com
216183,"Associació Club Pàdua ""C""",FUTBOL 7 BENJAMÍ MIXT 1ª FASE CEEB,,Associació Club Pàdua,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,,FUTBOL 7,BENJAMÍ,MIXT,Dissabte,12:30 h,,,ignachoroca@gmail.com
216182,"FS Baró de Viver ""B""",FUTBOL 5 JÚNIOR MIXT 1ª FASE CEEB,,FS Baró de Viver,Genèrica,Facturada,,,2025-10-03,,1,Nivell B,Casa,FUTBOL 5,JÚNIOR,MIXT,Dissabte,10:00 h,,,Serraniko6@gmail.com
216181,"Club Voleibol Sant Martí ""A""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,Club Voleibol Sant Martí,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,5,VOLEIBOL,ALEVÍ,MIXT,Dissabte,13:30 h,,,pfdacal@gmail.com
216180,"AEE La Sedeta ""A""",VOLEIBOL LLIGA JOVE FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,SÈNIOR,FEMENÍ,Dissabte,15:00 h,,,juliasanzestrem@gmail.com
216179,"Club Voleibol Sant Martí ""A""",VOLEIBOL BENJAMÍ MIXT 1ª FASE CEEB,,Club Voleibol Sant Martí,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell C,5,VOLEIBOL,BENJAMÍ,MIXT,Dissabte,12:30 h,,,pfdacal@gmail.com
216178,"AEE La Sedeta ""F""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,CADET,MIXT,Dissabte,13:30 h,FEMENÍ -1 NOI,,juliasanzestrem@gmail.com
216177,"FS Baró de Viver ""B""",FUTBOL 5 ALEVÍ MIXT 1ª FASE CEEB,,FS Baró de Viver,Genèrica,Facturada,,,2025-10-03,,1,Nivell B,Casa,FUTBOL 5,ALEVÍ,MIXT,Divendres,19:00 h,,,Serraniko6@gmail.com
216176,"AEE La Sedeta ""E""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,CADET,FEMENI,Divendres,20:45 h,,,iraticarrrasco04@gmail.com
216175,"Club Voleibol Sant Martí ""A""",VOLEIBOL JUVENIL FEMENÍ 1ª FASE CEEB,,Club Voleibol Sant Martí,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,1,VOLEIBOL,JUVENIL,FEMENI,Dissabte,11:00 h,,,pfdacal@gmail.com
216174,"AEE La Sedeta ""D""",VOLEIBOL CADET MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,CADET,MIXT,Dissabte,15:00 h,,,info@aeelasedeta.com
216173,"Club Voleibol Sant Martí ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,Club Voleibol Sant Martí,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell B,1,VOLEIBOL,CADET,FEMENI,Dissabte,12:30 h,,,pfdacal@gmail.com
216172,"AEE La Sedeta ""C""",VOLEIBOL JUVENIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,JUVENIL,MIXT,Dissabte,10:30 h,,,laia.onatibia@estudiantat.upc.edu
216171,"AEE La Sedeta ""C""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,CADET,FEMENI,Dissabte,09:00 h,,,laia.onatibia@estudiantat.upc.edu
216170,"AEE La Sedeta ""B""",VOLEIBOL CADET MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,CADET,MIXT,Dissabte,12:00 h,,,vinaga80529@gmail.com
216169,"AEE La Sedeta ""A""",VOLEIBOL CADET FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,CADET,FEMENI,Dissabte,16:30 h,,,martallorentecom@gmail.com
216168,"FS Baró de Viver ""C""",FUTBOL 5 PREBENJAMÍ MIXT 1ª FASE CEEB,,FS Baró de Viver,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,Casa,FUTBOL 5,PREBENJAMÍ,MIXT,Divendres,18:00 h,,,Serraniko6@gmail.com
216167,"AEE La Sedeta ""D""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,INFANTIL,MIXT,Dissabte,09:00 h,FEMENÍ -2 NOIS,,maxitort1402@gmail.com
216166,"AEE La Sedeta ""C""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,INFANTIL,MIXT,Divendres,19:15 h,FEMENÍ -2,,asabata23@gmail.com
216165,"AEE La Sedeta ""B""",VOLEIBOL INFANTIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,INFANTIL,MIXT,Dissabte,12:00 h,,,mariusgmir@gmail.com
216164,"WSS Academy ""A""",FUTBOL 7 CADET FEMENÍ 1ª FASE CEEB,,WSS Academy,Genèrica,Facturada,,,2025-10-03,,1,Nivell D,Fora,FUTBOL 7,CADET,FEMENÍ,Dissabte,12:00 h,Juguem al Consell de Terrassa.,,academy@barcelonawss.com
216163,"AEE La Sedeta ""D""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,15:00 h,,,viawalshferre@gmail.com
216162,"Mare de Déu del Roser - EDUCATIUM ""A""",FUTBOL 5 PREINFANTIL MIXT 1ª FASE CEEB,,Mare de Déu del Roser - EDUCATIUM,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell D,Casa,FUTBOL 5,PREINFANTIL,MIXT,Dissabte,10:30 h,,,info@educatium.es
216161,"AEE La Sedeta ""A""",VOLEIBOL INFANTIL FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,INFANTIL,MIXT,Dissabte,13:30 h,FEMENÍ -2 NOIS,,claudiamiguelgomez@gmail.com
216160,"WSS Academy ""A""",FUTBOL 7 INFANTIL FEMENÍ 1ª FASE CEEB,,WSS Academy,Genèrica,Facturada,,,2025-10-03,,1,Nivell D,Casa,FUTBOL 7,INFANTIL,FEMENÍ,Dissabte,12:00 h,,,academy@barcelonawss.com
216159,"AEE La Sedeta ""C""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,12:00 h,,,claudiamiguelgomez@gmail.com
216158,"Mare de Déu del Roser - EDUCATIUM ""A""",FUTBOL 5 BENJAMÍ MIXT 1ª FASE CEEB,,Mare de Déu del Roser - EDUCATIUM,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell D,Casa,FUTBOL 5,BENJAMÍ,MIXT,Dissabte,12:00 h,,,info@educatium.es
216157,"AEE La Sedeta ""B""",VOLEIBOL PREINFANTIL MIXT 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,1,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,10:30 h,,,queraltsoriano@gmail.com
216156,"AEE La Sedeta ""A""",VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,AEE La Sedeta,Genèrica,Facturada,,,2025-10-03,,1,Nivell A,5,VOLEIBOL,PREINFANTIL,MIXT,Dissabte,10:30 h,FEMENÍ -2 NOIS,,janamc2010@gmail.com
216155,"AEE Institut Josep Pla ""Negre""",VOLEIBOL PREINFANTIL FEMENÍ 1ª FASE CEEB,,AEE Institut Josep Pla,Genèrica,Anul·lada,,2025-10-03,2025-10-03,,1,Nivell E,Indiferent,VOLEIBOL,PREINFANTIL,FEMENI,Divendres,18:00 h,l'Equip s'inscriurà i no participara en la primera fase,,eduardgris@gmail.com
216154,"AEE Institut Josep Pla ""Negre""",VOLEIBOL ALEVÍ MIXT 1ª FASE CEEB,,AEE Institut Josep Pla,Genèrica,Anul·lada,,2025-10-03,2025-10-03,,1,Nivell E,Indiferent,VOLEIBOL,ALEVÍ,MIXT,Divendres,18:00 h,L'equip s'inscriurà i no participara en la primera fase,,eduardgris@gmail.com
216153,"AEE Institut Montserrat ""A""",BÀSQUET CADET MIXT 1ª FASE CEEB,,AEE Institut Montserrat,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell D,4,BÀSQUET,CADET,MIXT,Dissabte,10:45 h,,,extraescolars@aeeinsmontserrat.cat
216152,"CE Handbol BCN-Sants-Ubae ""Negre""",HANDBOL ALEVÍ MIXT 1ª FASE CEEB,,CE Handbol BCN-Sants-Ubae,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,,HANDBOL,ALEVÍ,MIXT,Dissabte,09:00 h,,,handbolbcnsants@gmail.com
216144,Acadèmics +40,VOLEIBOL LLIGA ABSOLUTA+35 MIXT 1ª FASE CEEB,,Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,ACADÈCMICS +50,,info@academiavoleibolbarcelona.com
216143,Club Handbol Sant Andreu - Aleví masculí Pegaso,HANDBOL ALEVÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,1,HANDBOL,ALEVÍ,MIXT,Dissabte,12:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216142,Acadèmics +50,VOLEIBOL LLIGA ABSOLUTA+35 MIXT 1ª FASE CEEB,,Associació Esportiva Voleibol Barcelona 2018 (L'acadèmia),Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,Indiferent,VOLEIBOL,SÈNIOR,MIXT,Dissabte,17:00 h,ACADÈMICS +40,,info@academiavoleibolbarcelona.com
216141,Club Handbol Sant Andreu - Prealeví masculí Taronja Pegaso,HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,1,HANDBOL,PREALEVÍ,MIXT,Dissabte,13:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216133,Club Handbol Sant Andreu - Prealeví masculí Negre Pegaso,HANDBOL PREALEVÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,1,HANDBOL,PREALEVÍ,MIXT,Dissabte,11:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216132,Club Handbol Sant Andreu - Benjamí Mixt Taronja Pegaso,HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,1,HANDBOL,BENJAMÍ,MIXT,Dissabte,10:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216117,Club Handbol Sant Andreu - Benjamí Mixt Negre Pegaso,HANDBOL BENJAMÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,1,HANDBOL,BENJAMÍ,MIXT,Dissabte,09:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216095,Club Handbol Sant Andreu - Prebenjamí Mixt Taronja Pegaso,HANDBOL PREBENJAMÍ MIXT 1ª FASE CEEB,,Club Handbol Sant Andreu,Genèrica,Facturada,,,2025-10-03,,1,Nivell C,5,HANDBOL,PREBENJAMÍ,MIXT,Dissabte,12:00 h,Només pot ser aquest número per coincidència horària amb altres entitats,,gerard.esparza@handbolsantandreu.org
216080,"Esportiu Maristes Sant Joan ""A""",BÀSQUET LLIGA JOVE FEMENÍ 1ª FASE CEEB,,Esportiu Maristes Sant Joan,Genèrica,Tramitada,,2025-10-03,2025-10-03,,1,Nivell A,3,BÀSQUET,SÈNIOR,FEMENÍ,Divendres,21:00 h,,,cemsantjoanbasquet@gmail.com
